,Index,true,preds,mask
0,1,-2.130783,-1.4121644,0.0
1,2,-1.9031557,-1.3892626,0.0
2,3,-1.5996956,-1.5171531,0.0
3,4,-1.2772449,-1.2772449,1.0
4,5,-1.0117228,-1.578323,0.0
5,6,-0.91689956,-0.91689956,1.0
6,7,-0.74620044,-1.5141267,0.0
7,8,-0.84102374,-1.2566506,0.0
8,9,-0.93589,-1.4050596,0.0
9,10,-1.1255364,-1.1255364,1.0
10,11,-1.2772881,-1.597737,0.0
11,12,-1.3721113,-1.3721113,1.0
12,13,-1.4669344,-1.4669344,1.0
13,14,-1.5428103,-1.5428103,1.0
14,15,-1.5997387,-1.5997387,1.0
15,16,-1.6756146,-1.6275653,0.0
16,17,-1.7514472,-1.7514472,1.0
17,18,-1.8272799,-1.8272799,1.0
18,19,-1.9221462,-1.8012398,0.0
19,20,-2.0170126,-1.8992025,0.0
20,21,-2.0928452,-2.0928452,1.0
21,22,-2.1497304,-2.1497304,1.0
22,23,-2.2066588,-1.8061157,0.0
23,24,-2.2445536,-1.79018,0.0
24,25,-2.2635443,-2.2635443,1.0
25,26,-2.03596,-1.8505465,0.0
26,27,-1.7704377,-1.7704377,1.0
27,28,-1.485925,-1.485925,1.0
28,29,-1.1824218,-1.1824218,1.0
29,30,-1.0876417,-1.0876417,1.0
30,31,-0.87896156,-0.87896156,1.0
31,32,-0.89790905,-1.5946747,0.0
32,33,-0.97378486,-0.97378486,1.0
33,34,-1.144527,-1.3391856,0.0
34,35,-1.3721113,-1.2617359,0.0
35,36,-1.523863,-1.3283614,0.0
36,37,-1.5997387,-1.2081897,0.0
37,38,-1.694562,-1.563887,0.0
38,39,-1.7514472,-1.7514472,1.0
39,40,-1.7893851,-1.7893851,1.0
40,41,-1.865261,-1.865261,1.0
41,42,-1.9411367,-2.061294,0.0
42,43,-2.0170126,-2.0170126,1.0
43,44,-2.0928452,-2.0928452,1.0
44,45,-2.130783,-2.130783,1.0
45,46,-2.1686778,-1.9503759,0.0
46,47,-2.2066588,-2.2066588,1.0
47,48,-2.2445536,-2.0323493,0.0
48,49,-2.2825348,-2.2825348,1.0
49,50,-2.03596,-1.8055552,0.0
50,51,-1.8462704,-1.7002027,0.0
51,52,-1.5997387,-1.5997387,1.0
52,53,-1.5048723,-1.5048723,1.0
53,54,-1.3910587,-1.3910587,1.0
54,55,-1.2772881,-1.2772881,1.0
55,56,-1.2393502,-1.4986136,0.0
56,57,-1.2962787,-1.2913942,0.0
57,58,-1.315226,-1.5676879,0.0
58,59,-1.3531208,-1.3531208,1.0
59,60,-1.410006,-1.410006,1.0
60,61,-1.4669344,-1.4879752,0.0
61,62,-1.485925,-1.4798806,0.0
62,63,-1.5238198,-1.5238198,1.0
63,64,-1.5048723,-1.5048723,1.0
64,65,-1.5048723,-1.5048723,1.0
65,66,-1.4669344,-1.4669344,1.0
66,67,-1.4669344,-1.4669344,1.0
67,68,-1.4669344,-1.4669344,1.0
68,69,-1.485925,-1.485925,1.0
69,70,-1.5428103,-1.5428103,1.0
70,71,-1.5618008,-1.7306414,0.0
71,72,-1.5807482,-1.4983479,0.0
72,73,-1.5807482,-1.6372815,0.0
73,74,-1.5238198,-1.5238198,1.0
74,75,-1.4100492,-1.4100492,1.0
75,76,-1.2962787,-1.4293476,0.0
76,77,-1.144527,-1.1812078,0.0
77,78,-0.97378486,-1.3366152,0.0
78,79,-0.8600142,-1.3198379,0.0
79,80,-0.72721,-1.3098825,0.0
80,81,-0.59444886,-1.3053759,0.0
81,82,-0.6134395,-0.6134395,1.0
82,83,-0.7651911,-0.7651911,1.0
83,84,-0.93584687,-1.1981956,0.0
84,85,-1.0875986,-1.2209319,0.0
85,86,-1.2014122,-1.2014122,1.0
86,87,-1.2772881,-1.3258462,0.0
87,88,-1.3531208,-1.3531208,1.0
88,89,-1.3910587,-1.8847355,0.0
89,90,-1.4669344,-1.4669344,1.0
90,91,-1.5428103,-1.5428103,1.0
91,92,-1.6186861,-1.6186861,1.0
92,93,-1.6756146,-1.6756146,1.0
93,94,-1.7514472,-1.7514472,1.0
94,95,-1.7893851,-1.6756129,0.0
95,96,-1.8272799,-1.4068397,0.0
