,Index,true,preds,mask
0,1,0.038925335,0.07767332,0.0
1,2,0.04465514,0.0768075,0.0
2,3,0.04283202,0.04283202,1.0
3,4,0.037623104,0.083857685,0.0
4,5,0.06627214,0.083407365,0.0
5,6,0.057416983,0.0831564,0.0
6,7,0.056635648,0.08447885,0.0
7,8,0.06288634,0.06288634,1.0
8,9,0.06991838,0.0854789,0.0
9,10,0.07564819,0.07564819,1.0
10,11,0.07981532,0.08813942,0.0
11,12,0.06809526,0.06809526,1.0
12,13,0.07955487,0.07955487,1.0
13,14,0.062365454,0.062365454,1.0
14,15,0.050384946,0.050384946,1.0
15,16,0.057416983,0.08340611,0.0
16,17,0.06288634,0.06288634,1.0
17,18,0.06132367,0.06132367,1.0
18,19,0.057416983,0.057416983,1.0
19,20,0.07122061,0.08984254,0.0
20,21,0.08320112,0.09081358,0.0
21,22,0.08346156,0.08346156,1.0
22,23,0.080596656,0.080596656,1.0
23,24,0.070699714,0.070699714,1.0
24,25,0.07043927,0.090382345,0.0
25,26,0.07981532,0.08919822,0.0
26,27,0.068876594,0.068876594,1.0
27,28,0.059760995,0.08593035,0.0
28,29,0.06575125,0.06575125,1.0
29,30,0.06132367,0.08791628,0.0
30,31,0.05507297,0.090071075,0.0
31,32,0.041529793,0.08859955,0.0
32,33,0.04778049,0.08529367,0.0
33,34,0.048040938,0.048040938,1.0
34,35,0.047520045,0.08379968,0.0
35,36,0.06418857,0.088389784,0.0
36,37,0.06783482,0.09013853,0.0
37,38,0.08215933,0.08998872,0.0
38,39,0.08502424,0.0895576,0.0
39,40,0.089712255,0.08889693,0.0
40,41,0.089972705,0.08774284,0.0
41,42,0.0933585,0.08801554,0.0
42,43,0.0660117,0.086232215,0.0
43,44,0.06679303,0.06679303,1.0
44,45,0.09075404,0.09075404,1.0
45,46,0.10039053,0.10039053,1.0
46,47,0.10013009,0.08914541,0.0
47,48,0.093618944,0.08908805,0.0
48,49,0.09283761,0.08818266,0.0
49,50,0.10039053,0.0886077,0.0
50,51,0.10403678,0.090826,0.0
51,52,0.10481811,0.10481811,1.0
52,53,0.10039053,0.10039053,1.0
53,54,0.09648385,0.09648385,1.0
54,55,0.09882786,0.08947376,0.0
55,56,0.11523594,0.08977416,0.0
56,57,0.107162125,0.08947694,0.0
57,58,0.11054792,0.08853385,0.0
58,59,0.10924569,0.089722574,0.0
59,60,0.110808365,0.110808365,1.0
60,61,0.11237104,0.08981733,0.0
61,62,0.11185015,0.09147016,0.0
62,63,0.11341282,0.11341282,1.0
63,64,0.11393371,0.11393371,1.0
64,65,0.107162125,0.092940874,0.0
65,66,0.108985245,0.09219873,0.0
66,67,0.10742257,0.10742257,1.0
67,68,0.09205627,0.09205627,1.0
68,69,0.070960164,0.08983066,0.0
69,70,0.0563752,0.08953776,0.0
70,71,0.057156537,0.08786451,0.0
71,72,0.05090584,0.08702462,0.0
72,73,0.05819832,0.05819832,1.0
73,74,0.06575125,0.08445459,0.0
74,75,0.07616908,0.08678788,0.0
75,76,0.09205627,0.09205627,1.0
76,77,0.089972705,0.08836406,0.0
77,78,0.07590863,0.08867869,0.0
78,79,0.0779922,0.0779922,1.0
79,80,0.09309805,0.09309805,1.0
80,81,0.10377633,0.10377633,1.0
81,82,0.11862174,0.088030584,0.0
82,83,0.11731951,0.08508871,0.0
83,84,0.116538174,0.083565496,0.0
84,85,0.12252843,0.08574172,0.0
85,86,0.11888219,0.11888219,1.0
86,87,0.10950614,0.08740632,0.0
87,88,0.105339006,0.08424364,0.0
88,89,0.10742257,0.10742257,1.0
89,90,0.10794346,0.083517365,0.0
90,91,0.10273454,0.07682851,0.0
91,92,0.099869646,0.099869646,1.0
92,93,0.09309805,0.078375034,0.0
93,94,0.08893092,0.08893092,1.0
94,95,0.09023315,0.09023315,1.0
95,96,0.08658691,0.05602794,0.0
