,Index,true,preds,mask
0,1,-1.030951,-1.030951,1.0
1,2,-1.0155799,-1.0631231,0.0
2,3,-1.038691,-1.0431924,0.0
3,4,-1.0923265,-1.0923265,1.0
4,5,-1.0923265,-1.0923265,1.0
5,6,-1.1229599,-1.1229599,1.0
6,7,-1.1613332,-1.1613332,1.0
7,8,-1.1843354,-1.1385111,0.0
8,9,-1.1689643,-1.1506443,0.0
9,10,-1.145962,-1.145962,1.0
10,11,-1.1613332,-1.1595857,0.0
11,12,-1.1843354,-1.1843354,1.0
12,13,-1.1767043,-1.198251,0.0
13,14,-1.1767043,-1.1972438,0.0
14,15,-1.1613332,-1.1613332,1.0
15,16,-1.1689643,-1.2146655,0.0
16,17,-1.1767043,-1.219391,0.0
17,18,-1.1613332,-1.2360727,0.0
18,19,-1.1843354,-1.236791,0.0
19,20,-1.2227087,-1.239266,0.0
20,21,-1.145962,-1.2388183,0.0
21,22,-1.1383309,-1.2230061,0.0
22,23,-1.0923265,-1.2127409,0.0
23,24,-1.1229599,-1.1229599,1.0
24,25,-1.1307,-1.217713,0.0
25,26,-1.1307,-1.2430843,0.0
26,27,-1.2380799,-1.250708,0.0
27,28,-1.2763442,-1.2695838,0.0
28,29,-1.2993464,-1.2993464,1.0
29,30,-1.3223486,-1.2861187,0.0
30,31,-1.3300887,-1.2815235,0.0
31,32,-1.368353,-1.2942221,0.0
32,33,-1.3377197,-1.3377197,1.0
33,34,-1.3377197,-1.3063283,0.0
34,35,-1.3223486,-1.3223486,1.0
35,36,-1.2840842,-1.2970402,0.0
36,37,-1.261082,-1.261082,1.0
37,38,-1.2687131,-1.2842647,0.0
38,39,-1.2917153,-1.2917153,1.0
39,40,-1.2840842,-1.2801641,0.0
40,41,-1.2303398,-1.2750667,0.0
41,42,-1.2227087,-1.2683377,0.0
42,43,-1.2303398,-1.2710016,0.0
43,44,-1.261082,-1.2658513,0.0
44,45,-1.253342,-1.253342,1.0
45,46,-1.245711,-1.2730868,0.0
46,47,-1.2763442,-1.2763442,1.0
47,48,-1.2687131,-1.2725817,0.0
48,49,-1.2840842,-1.2745932,0.0
49,50,-1.2763442,-1.2746218,0.0
50,51,-1.2687131,-1.2772062,0.0
51,52,-1.245711,-1.245711,1.0
52,53,-1.253342,-1.253342,1.0
53,54,-1.2150776,-1.2615868,0.0
54,55,-1.1843354,-1.2582682,0.0
55,56,-1.1919664,-1.1919664,1.0
56,57,-1.1843354,-1.2606206,0.0
57,58,-1.1689643,-1.2750885,0.0
58,59,-1.2227087,-1.2923324,0.0
59,60,-1.1843354,-1.3158152,0.0
60,61,-1.2917153,-1.342982,0.0
61,62,-1.3147175,-1.3147175,1.0
62,63,-1.368353,-1.368353,1.0
63,64,-1.376093,-1.376093,1.0
64,65,-1.3837241,-1.3837241,1.0
65,66,-1.3913552,-1.435594,0.0
66,67,-1.4220974,-1.4220974,1.0
67,68,-1.4374686,-1.4374686,1.0
68,69,-1.4297285,-1.4297285,1.0
69,70,-1.4681019,-1.4407998,0.0
70,71,-1.4220974,-1.4220974,1.0
71,72,-1.376093,-1.376093,1.0
72,73,-1.360722,-1.3912497,0.0
73,74,-1.2993464,-1.3645884,0.0
74,75,-1.261082,-1.345316,0.0
75,76,-1.3070865,-1.3353515,0.0
76,77,-1.3223486,-1.3142575,0.0
77,78,-1.3147175,-1.3031178,0.0
78,79,-1.2917153,-1.2820553,0.0
79,80,-1.2150776,-1.2150776,1.0
80,81,-1.2763442,-1.2763442,1.0
81,82,-1.2763442,-1.2785356,0.0
82,83,-1.2763442,-1.2763442,1.0
83,84,-1.2380799,-1.2488633,0.0
84,85,-1.1997066,-1.2149577,0.0
85,86,-1.245711,-1.245711,1.0
86,87,-1.1689643,-1.2089307,0.0
87,88,-1.1767043,-1.2032561,0.0
88,89,-1.2073376,-1.1952208,0.0
89,90,-1.1997066,-1.1923971,0.0
90,91,-1.1613332,-1.1835629,0.0
91,92,-1.2150776,-1.1832892,0.0
92,93,-1.1919664,-1.1599491,0.0
93,94,-1.1307,-1.1307,1.0
94,95,-1.2227087,-1.1540043,0.0
95,96,-1.2073376,-1.1410683,0.0
