,Index,true,preds,mask
0,1,0.038925335,0.072698876,0.0
1,2,0.04465514,0.04465514,1.0
2,3,0.04283202,0.04283202,1.0
3,4,0.037623104,0.06505606,0.0
4,5,0.06627214,0.06627214,1.0
5,6,0.057416983,0.06492086,0.0
6,7,0.056635648,0.056635648,1.0
7,8,0.06288634,0.06288634,1.0
8,9,0.06991838,0.06991838,1.0
9,10,0.07564819,0.07564819,1.0
10,11,0.07981532,0.07981532,1.0
11,12,0.06809526,0.06809526,1.0
12,13,0.07955487,0.084665254,0.0
13,14,0.062365454,0.07847376,0.0
14,15,0.050384946,0.050384946,1.0
15,16,0.057416983,0.057416983,1.0
16,17,0.06288634,0.073801994,0.0
17,18,0.06132367,0.06132367,1.0
18,19,0.057416983,0.057416983,1.0
19,20,0.07122061,0.072790705,0.0
20,21,0.08320112,0.08320112,1.0
21,22,0.08346156,0.08346156,1.0
22,23,0.080596656,0.079459555,0.0
23,24,0.070699714,0.070699714,1.0
24,25,0.07043927,0.0779208,0.0
25,26,0.07981532,0.07981532,1.0
26,27,0.068876594,0.077617705,0.0
27,28,0.059760995,0.059760995,1.0
28,29,0.06575125,0.06575125,1.0
29,30,0.06132367,0.07631075,0.0
30,31,0.05507297,0.07905016,0.0
31,32,0.041529793,0.06803288,0.0
32,33,0.04778049,0.04778049,1.0
33,34,0.048040938,0.048040938,1.0
34,35,0.047520045,0.067404225,0.0
35,36,0.06418857,0.06418857,1.0
36,37,0.06783482,0.07645695,0.0
37,38,0.08215933,0.08215933,1.0
38,39,0.08502424,0.08502424,1.0
39,40,0.089712255,0.089712255,1.0
40,41,0.089972705,0.08215094,0.0
41,42,0.0933585,0.08086422,0.0
42,43,0.0660117,0.0660117,1.0
43,44,0.06679303,0.06679303,1.0
44,45,0.09075404,0.08151326,0.0
45,46,0.10039053,0.10039053,1.0
46,47,0.10013009,0.08284885,0.0
47,48,0.093618944,0.093618944,1.0
48,49,0.09283761,0.09283761,1.0
49,50,0.10039053,0.08868393,0.0
50,51,0.10403678,0.10403678,1.0
51,52,0.10481811,0.089056104,0.0
52,53,0.10039053,0.083783746,0.0
53,54,0.09648385,0.0847706,0.0
54,55,0.09882786,0.08458124,0.0
55,56,0.11523594,0.08623644,0.0
56,57,0.107162125,0.0853662,0.0
57,58,0.11054792,0.08582233,0.0
58,59,0.10924569,0.085821554,0.0
59,60,0.110808365,0.08466193,0.0
60,61,0.11237104,0.08042097,0.0
61,62,0.11185015,0.08608017,0.0
62,63,0.11341282,0.11341282,1.0
63,64,0.11393371,0.09055659,0.0
64,65,0.107162125,0.107162125,1.0
65,66,0.108985245,0.09304477,0.0
66,67,0.10742257,0.10742257,1.0
67,68,0.09205627,0.09205627,1.0
68,69,0.070960164,0.070960164,1.0
69,70,0.0563752,0.0563752,1.0
70,71,0.057156537,0.07199265,0.0
71,72,0.05090584,0.07875125,0.0
72,73,0.05819832,0.08330725,0.0
73,74,0.06575125,0.083295785,0.0
74,75,0.07616908,0.07616908,1.0
75,76,0.09205627,0.09205627,1.0
76,77,0.089972705,0.089972705,1.0
77,78,0.07590863,0.07590863,1.0
78,79,0.0779922,0.08266893,0.0
79,80,0.09309805,0.09309805,1.0
80,81,0.10377633,0.10377633,1.0
81,82,0.11862174,0.11862174,1.0
82,83,0.11731951,0.08647547,0.0
83,84,0.116538174,0.08515529,0.0
84,85,0.12252843,0.12252843,1.0
85,86,0.11888219,0.11888219,1.0
86,87,0.10950614,0.08092268,0.0
87,88,0.105339006,0.07880103,0.0
88,89,0.10742257,0.10742257,1.0
89,90,0.10794346,0.08496342,0.0
90,91,0.10273454,0.10273454,1.0
91,92,0.099869646,0.08159877,0.0
92,93,0.09309805,0.07945988,0.0
93,94,0.08893092,0.08893092,1.0
94,95,0.09023315,0.07795077,0.0
95,96,0.08658691,0.08658691,1.0
