,Index,true,preds,mask
0,1,0.063407235,0.06417092,0.0
1,2,0.06575125,0.06575125,1.0
2,3,0.063407235,0.066857375,0.0
3,4,0.06314679,0.07333374,0.0
4,5,0.06496991,0.07772984,0.0
5,6,0.06418857,0.07970101,0.0
6,7,0.065230355,0.080769345,0.0
7,8,0.06809526,0.0824035,0.0
8,9,0.06809526,0.07882209,0.0
9,10,0.06861615,0.06861615,1.0
10,11,0.06965794,0.06965794,1.0
11,12,0.07226239,0.076063275,0.0
12,13,0.07017883,0.078143,0.0
13,14,0.07200195,0.07637053,0.0
14,15,0.07408551,0.07408551,1.0
15,16,0.07252284,0.07252284,1.0
16,17,0.074866846,0.074866846,1.0
17,18,0.07408551,0.07408551,1.0
18,19,0.07330418,0.07330418,1.0
19,20,0.07252284,0.07881835,0.0
20,21,0.07382507,0.07980412,0.0
21,22,0.07226239,0.07956321,0.0
22,23,0.07356462,0.07356462,1.0
23,24,0.0746064,0.08172638,0.0
24,25,0.07825264,0.07825264,1.0
25,26,0.080857106,0.082368664,0.0
26,27,0.07642952,0.07642952,1.0
27,28,0.07226239,0.07226239,1.0
28,29,0.07017883,0.07711012,0.0
29,30,0.06991838,0.06991838,1.0
30,31,0.07226239,0.07610019,0.0
31,32,0.07226239,0.07226239,1.0
32,33,0.07408551,0.07408551,1.0
33,34,0.07564819,0.07564819,1.0
34,35,0.07616908,0.07273244,0.0
35,36,0.07721086,0.07721086,1.0
36,37,0.07773175,0.07773175,1.0
37,38,0.07564819,0.07564819,1.0
38,39,0.07616908,0.07616908,1.0
39,40,0.07721086,0.073235616,0.0
40,41,0.07408551,0.075091146,0.0
41,42,0.0746064,0.0746064,1.0
42,43,0.07668997,0.07668997,1.0
43,44,0.07721086,0.07313846,0.0
44,45,0.07616908,0.07616908,1.0
45,46,0.07851309,0.07679199,0.0
46,47,0.07642952,0.07642952,1.0
47,48,0.07616908,0.07616908,1.0
48,49,0.07721086,0.08074333,0.0
49,50,0.07721086,0.08065155,0.0
50,51,0.0779922,0.0779922,1.0
51,52,0.08189888,0.08189888,1.0
52,53,0.080596656,0.081791356,0.0
53,54,0.07981532,0.07981532,1.0
54,55,0.08007576,0.08007576,1.0
55,56,0.07955487,0.083850324,0.0
56,57,0.07955487,0.07955487,1.0
57,58,0.078773536,0.078773536,1.0
58,59,0.07955487,0.084444724,0.0
59,60,0.08033621,0.08476433,0.0
60,61,0.08033621,0.08481577,0.0
61,62,0.08163844,0.08525798,0.0
62,63,0.08215933,0.08215933,1.0
63,64,0.083722,0.083722,1.0
64,65,0.08111755,0.08111755,1.0
65,66,0.08111755,0.08111755,1.0
66,67,0.08007576,0.08612635,0.0
67,68,0.08111755,0.08598213,0.0
68,69,0.082680225,0.082680225,1.0
69,70,0.084242895,0.084242895,1.0
70,71,0.08736825,0.08578734,0.0
71,72,0.08502424,0.08502424,1.0
72,73,0.08476379,0.08476379,1.0
73,74,0.08294067,0.08294067,1.0
74,75,0.083722,0.08451991,0.0
75,76,0.08502424,0.08502424,1.0
76,77,0.08684736,0.08684736,1.0
77,78,0.08658691,0.08658691,1.0
78,79,0.086066015,0.08510566,0.0
79,80,0.08580557,0.08580557,1.0
80,81,0.08736825,0.085637555,0.0
81,82,0.089972705,0.089972705,1.0
82,83,0.08736825,0.08342155,0.0
83,84,0.08736825,0.081963725,0.0
84,85,0.087889135,0.08210105,0.0
85,86,0.09075404,0.08454325,0.0
86,87,0.095702514,0.095702514,1.0
87,88,0.09934875,0.0838917,0.0
88,89,0.10221366,0.08592193,0.0
89,90,0.1024741,0.1024741,1.0
90,91,0.10299499,0.089364864,0.0
91,92,0.101432316,0.101432316,1.0
92,93,0.10091142,0.10091142,1.0
93,94,0.09830697,0.08380789,0.0
94,95,0.09856741,0.08231903,0.0
95,96,0.101432316,0.07553006,0.0
